Date,Temperature,Vibration,Pressure,Current,Humidity,Caudal,Unhealthy
2024-03-06 02:00:00,53.77900176485388,31.101477335708413,100022.5809890473,10.58200185786,-49.44530700481726,4016.154704470392,0
2024-03-06 02:15:00,65.98821419765952,31.89342341324454,100076.1539636558,10.189529299574742,-50.556894332825564,4314.245240050196,0
2024-03-06 02:30:00,69.99188496074458,31.732941274066153,100093.12854075132,10.573684390894536,-50.68162957947865,4374.337828730959,0
2024-03-06 02:45:00,69.19082853211617,32.42849558646399,100042.24387103254,10.444719813118692,-49.32304572715386,4360.614874731083,0
2024-03-06 03:00:00,56.896008261047754,31.855089982985046,100106.63622457703,10.366617057597136,-49.15523832132315,4023.350765550072,0
2024-03-06 03:15:00,69.62404651288168,33.002142068923874,100184.84972732805,10.475426387540224,-51.13674813284523,4336.910849337394,0
2024-03-06 03:30:00,67.68526374175882,33.18589482186132,100136.89752181452,10.567108918431725,-50.090556421697535,4278.2574226081615,0
2024-03-06 03:45:00,72.89572643683604,34.04381593615372,100167.53150496368,10.697837426029533,-49.13177618005167,4371.021912896448,0
2024-03-06 04:00:00,70.69185340734388,34.329926825086595,100153.90695481024,10.74433689365289,-51.3821037052425,4306.66399951065,0
2024-03-06 04:15:00,58.47489818364673,34.10553225981389,100219.9970950971,10.396737878312683,-48.16737848210981,4010.2199911109083,0
2024-03-06 04:30:00,73.83781079222287,35.064327228211965,100212.3765188079,11.012701753591,-48.41949049768087,4359.171138118552,0
2024-03-06 04:45:00,64.95880739848428,35.454272330470985,100291.99822646857,10.988425498214378,-50.57259040431108,4151.494757610822,0
2024-03-06 05:00:00,62.707445171530274,34.94239325454431,100213.9902686496,10.486429054712803,-50.20972735878338,4076.936882944139,0
2024-03-06 05:15:00,65.82376413319902,35.792789581533,100231.99336022166,11.094268015290094,-50.44458948198398,4134.993719976711,0
2024-03-06 05:30:00,74.4749449861244,36.263266856739456,100293.60107810017,11.326264748915893,-51.77276846404687,4334.903278671095,0
2024-03-06 05:45:00,67.80122617086084,36.154436352618525,100258.75720090959,10.949999483835308,-50.60524847072402,4142.006396151904,0
2024-03-06 06:00:00,63.873629770033595,35.74550570007672,100200.1451307507,11.010886114270306,-49.5772410208736,4041.661383951973,0
2024-03-06 06:15:00,69.97071262400901,37.180074201396835,100369.62326500322,11.149990697080211,-52.5461889831589,4171.013792615585,0
2024-03-06 06:30:00,70.6384236388327,37.60717898030682,100317.47892602424,11.227731157669643,-52.03448007937315,4162.044135855997,0
2024-03-06 06:45:00,70.16337266514451,37.52827005955523,100357.31421240019,11.321284453962187,-49.21442264270684,4152.954439177685,0
2024-03-06 07:00:00,76.4598039819669,38.204250716674174,100371.44789681962,10.972207744598917,-50.089063441418176,4309.998761294046,0
2024-03-06 07:15:00,71.09019155519941,38.6477820830492,100306.362848713,11.48784937282223,-48.92886787019536,4158.747096274816,0
2024-03-06 07:30:00,81.64649189161342,39.08561001995629,100356.91184655816,11.55602427779389,-52.90431096018182,4386.497679406667,1
2024-03-06 07:45:00,59.1090341611047,30.428707463715806,99908.21628930107,10.687549706732,-49.28350714693832,4161.185367601003,0
2024-03-06 08:00:00,64.21383764461333,30.73873909133534,100146.66222021426,10.158456534879807,-44.00435828863604,4280.863621245586,1
2024-03-06 08:15:00,62.916560582133606,30.65852499799864,100040.75213366382,10.20313164895158,-49.78366893994484,3788.0111882196597,1
2024-03-06 08:30:00,53.843535902994056,29.508969582398347,100015.06027376812,9.896582273786363,-50.27020765080574,4020.6187708545194,0
2024-03-06 08:45:00,55.36662372143391,30.385642654705123,100033.94480482992,10.124627744619632,-48.625620373904034,4041.6266849554627,0
2024-03-06 09:00:00,61.340001290487734,30.838810215840358,100098.01049537494,16.266693708855843,-50.51648254135212,4198.612077583537,1
2024-03-06 09:15:00,56.5407441968717,30.014264098499606,100056.25491323338,9.88657395685782,-48.84887035503701,4249.887590005236,0
2024-03-06 09:30:00,68.70716680454161,30.762032969366576,100056.1121840624,9.95671920277979,-49.638088800833,4389.324537247162,0
2024-03-06 09:45:00,60.17338429657644,31.077887152179954,100017.47315752543,9.935857514817169,-49.713396384115285,4164.931861399629,0
2024-03-06 10:00:00,65.09752336736815,31.636781675399966,100123.72959376467,10.402012460810539,-50.55602474698122,4289.5468909787,0
2024-03-06 10:15:00,62.5391008227679,31.726579701784555,99946.88331706023,10.261794447479966,-49.656008950646225,4184.919966970472,0
2024-03-06 10:30:00,55.05052773887604,31.977737796408395,100139.04267245687,10.211554095961672,-50.955487984002055,3990.5685228004963,0
2024-03-06 10:45:00,72.37160373946583,32.840809379318884,100099.83726199255,10.091362237769166,-50.75902739343858,4392.271716415045,0
2024-03-06 11:00:00,61.155457055235345,32.78987554074232,100136.28536789065,10.406082894216572,-50.32920516738289,4245.319669115632,0
2024-03-06 11:15:00,64.09364711135949,32.45255991773938,100236.18031096148,10.541359968912,-48.79405806761243,4183.059245569118,0
2024-03-06 11:30:00,57.51908876699956,33.190211836556614,100152.39807229908,10.666368772651703,-49.76014804877412,4020.694256051346,0
2024-03-06 11:45:00,82.42811737588005,34.011902593359984,100255.21740548934,10.62181924165454,-49.6233241885782,4058.3338923995975,1
2024-03-06 12:00:00,63.24582508926505,30.378942524222534,99991.49789261202,10.11317564593041,-50.90720781277636,4268.222284914449,0
2024-03-06 12:15:00,61.88031041899054,31.16743510809916,100035.02600472541,10.237546330495988,-51.3952560717374,3781.653044561523,1
2024-03-06 12:30:00,64.11532025726751,30.297736838659215,100020.29472265576,10.176882596094497,-51.65953924632039,4308.686026578076,0
2024-03-06 12:45:00,54.08126767100402,30.341308846709392,100002.46394021522,9.914756072250993,-48.816860123174514,4018.9831888973827,0
2024-03-06 13:00:00,82.74992770643284,32.40308694366235,100019.79100844961,10.163695465379671,-52.4656474847276,4671.518002740358,1
2024-03-06 13:15:00,104.95386172242397,32.3081030260367,100089.13573970862,9.963785288523104,-54.51983432956264,5307.142469276502,1
2024-03-06 13:30:00,98.53193086084676,31.573567063737997,100089.86844854671,9.959089512583157,-53.37635111900853,5147.884599831959,1
2024-03-06 13:45:00,53.1395318681243,30.14846529869129,99997.2596324908,9.984340945147759,-50.56501564905108,4002.9603198093905,0
2024-03-06 14:00:00,66.70545294547051,31.027869563246874,100069.70700300382,10.07594907970078,-51.43529684259623,4344.176798193289,0
2024-03-06 14:15:00,62.182919244087074,30.989728518943615,100074.00266242241,10.382215291510215,-50.64504243205839,4200.636493821487,0
2024-03-06 14:30:00,64.32395697510013,31.270060497261333,100041.6749472244,9.983974938613363,-51.62397503712582,4244.3120019786675,0
2024-03-06 14:45:00,60.48209356810473,31.59502629908471,100088.19195021245,10.22792507068392,-50.3058235998714,4126.606640488311,0
2024-03-06 15:00:00,64.19300697596468,31.89644872223922,100098.68383230692,10.219732561679457,-49.899765647171265,4220.834632782919,0
2024-03-06 15:15:00,65.73747634948666,32.82791350438973,100173.72667273457,10.61105509524749,-47.9351983173419,4272.2635362759465,0
2024-03-06 15:30:00,65.87582616414545,33.062643281740705,100094.82894733366,10.451678037968838,-49.010958935829656,4217.635831453702,0
2024-03-06 15:45:00,60.2475045139041,33.219224878272406,99994.00345339983,10.656489624930966,-49.507333844921945,4075.690359610203,0
2024-03-06 16:00:00,72.6048949370839,33.783156043894536,100173.01649365899,10.330090230365126,-53.41573580195065,4361.685009435847,0
2024-03-06 16:15:00,71.90062600791913,34.452050935100594,100194.88263231766,10.542836868148454,-51.18912707151911,4351.1260108643355,0
2024-03-06 16:30:00,59.488700809356374,33.59949614775622,100115.42444494521,10.805419463358334,-50.86087765144933,4001.8907352491206,0
2024-03-06 16:45:00,70.23168691351943,34.60590103375197,100262.97057099808,10.732175261099409,-50.24912068618052,4301.862949792977,0
2024-03-06 17:00:00,66.66533187346242,34.13170437243613,100282.37934622561,10.861234993949301,-51.598926267232436,4164.096747223052,0
2024-03-06 17:15:00,61.60091414666544,35.26772061460324,100121.93372720294,11.010197331514263,-48.294150479539454,4041.0280642568614,0
2024-03-06 17:30:00,67.50261051761049,35.298773227847306,100238.04978996907,11.004486827393986,-49.952120476748426,4162.983190975348,0
2024-03-06 17:45:00,73.72368423124556,36.48761722394713,100255.50859508614,11.099561090350093,-50.7776675530003,4314.654422948347,0
2024-03-06 18:00:00,82.63895694577175,36.726052104409355,100323.20570916674,11.060123933974715,-50.779570711121195,4213.2625066454975,1
2024-03-06 18:15:00,60.3080626851116,30.396197416255482,100043.59390330892,9.910243282271198,-50.01664811519166,4179.201000017651,0
2024-03-06 18:30:00,66.5653594248757,30.861488375842356,100007.37191653994,10.094018043403862,-49.47324879978073,4339.174436613227,0
2024-03-06 18:45:00,59.83218354454138,30.591680159069586,100101.31482796621,10.33465086426341,-50.338398855900536,4135.724317088515,0
2024-03-06 19:00:00,68.44999390041076,31.823366512707764,100019.74713038284,10.541083120101693,-50.020395599159436,4351.8357570352955,0
2024-03-06 19:15:00,68.5924120966186,31.49429475890201,100184.40283796443,10.406398121522361,-50.98124000407659,4336.885437072733,0
2024-03-06 19:30:00,61.13243140133876,32.32283047728163,100057.92706172843,10.45100281227642,-49.73470513455278,4164.401208380297,0
2024-03-06 19:45:00,63.79679872602249,31.893835730524636,100134.59923425622,10.599001733612024,-49.665292962917235,3797.441451613428,1
2024-03-06 20:00:00,52.55093070360977,30.39205469054486,100016.75633349639,9.838200661357815,-48.604986244100544,4019.117898762861,0
2024-03-06 20:15:00,68.4816078108965,31.26589045227601,99904.14284289519,9.848441820948423,-50.67269507820628,4297.4505177603305,0
2024-03-06 20:30:00,62.794818280690365,31.30818156523801,100082.51434550405,10.299846389422592,-50.29046800091236,4233.484985980834,0
2024-03-06 20:45:00,55.5039580749584,31.548167954391626,100119.20862638301,10.299954912744314,-48.88439145435287,4029.861545332285,0
2024-03-06 21:00:00,57.81597661471319,31.704944521605277,100024.34852451949,10.598403573872211,-50.84671875183565,4074.2322506950118,0
2024-03-06 21:15:00,57.85294988331748,31.617673606347886,100073.75838131654,10.491271490125857,-49.86644701813672,4060.6096139277042,0
2024-03-06 21:30:00,57.80638300277592,32.23268614353742,100082.56417156674,10.63808686827982,-49.53778080113828,4061.4484752698977,0
2024-03-06 21:45:00,72.48462019869756,33.67047066865469,100084.72229541109,10.68160038944901,-51.7479128805894,4403.378489678463,0
2024-03-06 22:00:00,67.89569713518571,33.06667519527037,100135.82746994545,10.469588878457612,-50.300844845555105,4278.556443244642,0
2024-03-06 22:15:00,73.26434779473905,33.59967009481024,100154.71542894645,10.945496547606197,-50.09919120402375,4381.575558456128,0
2024-03-06 22:30:00,73.0693254554506,34.55241895443338,100062.8086852539,10.846458017013257,-51.922538630946605,4365.473786119724,0
2024-03-06 22:45:00,62.39188738865879,33.58831229696771,100247.46625314729,11.05228820274568,-49.941449281974975,4101.455446872829,0
2024-03-06 23:00:00,65.12327552684661,34.38075286081293,100263.60584232862,10.901449090736682,-48.55729731337268,4147.838106655357,0
2024-03-06 23:15:00,67.4701290467726,34.91053036218348,100138.72033422609,11.002582848979493,-50.511181806663366,4185.586667540158,0
2024-03-06 23:30:00,66.5640219970423,35.11810922165182,100281.38560040975,10.93571810347856,-50.993690682561585,4171.067210140742,0
2024-03-06 23:45:00,77.00399896288808,35.77880608644528,100283.67582122349,10.661546242668027,-53.38278150175194,4373.43102200537,0
2024-03-07 00:00:00,64.07071040967043,35.90778406731464,100271.43801501715,11.025560583147987,-45.87980717924366,4059.251606157358,1
2024-03-07 00:15:00,57.08025963686025,30.357668897741604,99987.22289192122,9.885664384232623,-49.323147472942416,4094.7724458031576,0
2024-03-07 00:30:00,63.509053509727316,31.085738820932725,100041.3254324836,10.171010669777914,-48.9086628568285,4276.504327855887,0
2024-03-07 00:45:00,54.1633481359599,30.474092556393558,100114.62726268629,9.77017522270928,-49.78142587728892,4021.7776636397266,0
2024-03-07 01:00:00,67.3211605940555,31.47423525697243,100093.88198442417,10.398100272132345,-51.005556308610764,4323.299674906297,0
2024-03-07 01:15:00,55.31485139632016,31.01820866122983,100062.33348344226,10.329328256859494,-49.42786176109073,4011.750073267783,0
2024-03-07 01:30:00,70.26400420913174,32.139104369966056,100046.50099037625,10.228074739788017,-51.64359124957983,4383.585756866264,0
2024-03-07 01:45:00,71.58292608773218,32.78485696886887,100108.81191138408,10.384040110969693,-51.218953736356866,4384.876940325875,0
2024-03-07 02:00:00,67.66084857386294,32.89106631046215,100143.30951711736,10.129091579226746,-51.244352618594334,4288.248201861657,0
2024-03-07 02:15:00,66.54740294625189,33.16374269274511,100121.40898483602,10.42003422469142,-50.789567932154426,4266.383093221712,0
2024-03-07 02:30:00,61.5718315198205,33.411956627254526,100212.54772371134,10.645245764116817,-50.49128380534381,4088.2367112183256,0
2024-03-07 02:45:00,69.33993995738714,34.138125318856694,100116.82612311323,10.535214139843452,-51.80228570491585,3765.7732959751866,1
2024-03-07 03:00:00,67.24033708443417,30.59218035878825,99961.0731463744,9.881012529291727,-51.96821210292719,4379.304865459065,0
2024-03-07 03:15:00,64.96657446005817,30.923097632279234,100023.98647048988,10.123225859049004,-51.502582377955214,4305.610236672925,0
2024-03-07 03:30:00,65.65730124495126,31.82236102247061,99998.39436267718,9.935595825685969,-50.608623866289285,4295.56227669454,0
2024-03-07 03:45:00,67.89324559800315,31.266249195014932,100056.08807038283,10.222175374093354,-51.86558078284932,4327.19750777813,0
2024-03-07 04:00:00,71.01303203438422,32.144901044273574,100081.4276961695,10.225243678961794,-51.346864641670344,4405.697693631921,0
2024-03-07 04:15:00,62.12312635625377,31.843396133295588,100166.9870381338,10.581180997183454,-50.56227966295811,4170.441602836675,0
2024-03-07 04:30:00,57.02650766585204,31.80646720899602,100128.01279317551,10.68182887738352,-50.10609668470196,4029.1740076468313,0
2024-03-07 04:45:00,57.505995673523095,32.50984294054242,100138.50014231051,10.341102342794468,-50.104118190869706,4043.0822974103803,0
2024-03-07 05:00:00,62.80503574322949,33.39960663614011,100197.79864602156,10.456167611633205,-50.057263646247726,4142.356512167644,0
2024-03-07 05:15:00,58.725577479222245,33.08165262146821,100168.68842140467,10.820391339479485,-49.35443827085765,4024.30025586124,0
2024-03-07 05:30:00,68.47867360467224,33.66870465866044,100161.30770364177,10.8193151015058,-51.7412035708269,4260.85922022279,0
2024-03-07 05:45:00,59.84574428966565,33.87627865637922,100157.81322425697,10.958984426973,-49.659798402422474,4047.9665045484217,0
